Randomizer Version: 4.6.1
Random Seed: 185627346158531
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAKgAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieSnhlLfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
SEADRA Lv26              HP 55  ATK 65  DEF 95  SPATK 95  SPDEF 45  SPEED 85 
POLIWHIRL Lv22           HP 65  ATK 65  DEF 65  SPATK 50  SPDEF 50  SPEED 90 
PORYGON Lv24             HP 65  ATK 60  DEF 70  SPATK 85  SPDEF 75  SPEED 40 

Set #30 - ICE PATH Grass/Cave (rate=5)
SLOWPOKE Lv24            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
ONIX Lv25                HP 35  ATK 45  DEF 160 SPATK 30  SPDEF 45  SPEED 70 
PERSIAN Lv25             HP 65  ATK 70  DEF 60  SPATK 65  SPDEF 65  SPEED 115
VENONAT Lv26             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 
SNUBBULL Lv22            HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
TEDDIURSA Lv24           HP 60  ATK 80  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
MEW Lv26                 HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100

Set #31 - WHIRL ISLANDS Grass/Cave (rate=15)
VAPOREON Lv22            HP 130 ATK 65  DEF 60  SPATK 110 SPDEF 95  SPEED 65 
CLEFABLE Lv23            HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
LUGIA Lv22               HP 106 ATK 90  DEF 130 SPATK 90  SPDEF 154 SPEED 110
OCTILLERY Lv24           HP 75  ATK 105 DEF 75  SPATK 105 SPDEF 75  SPEED 45 
CLEFABLE Lv25            HP 95  ATK 70  DEF 73  SPATK 85  SPDEF 90  SPEED 60 
ESPEON Lv24              HP 65  ATK 65  DEF 60  SPATK 130 SPDEF 95  SPEED 110
JUMPLUFF Lv24            HP 75  ATK 55  DEF 70  SPATK 55  SPDEF 85  SPEED 110

Set #32 - WHIRL ISLANDS Grass/Cave (rate=15)
QUILAVA Lv22             HP 58  ATK 64  DEF 58  SPATK 80  SPDEF 65  SPEED 80 
KOFFING Lv23             HP 40  ATK 65  DEF 95  SPATK 60  SPDEF 45  SPEED 35 
MACHOP Lv22              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
SEEL Lv24                HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
EXEGGUTOR Lv25           HP 95  ATK 95  DEF 85  SPATK 125 SPDEF 65  SPEED 55 
HO-OH Lv24               HP 106 ATK 130 DEF 90  SPATK 110 SPDEF 154 SPEED 90 
WEEZING Lv24             HP 65  ATK 90  DEF 120 SPATK 85  SPDEF 70  SPEED 60 

Set #33 - WHIRL ISLANDS Grass/Cave (rate=15)
REMORAID Lv22            HP 35  ATK 65  DEF 35  SPATK 65  SPDEF 35  SPEED 65 
QWILFISH Lv23            HP 65  ATK 95  DEF 75  SPATK 55  SPDEF 55  SPEED 85 
MOLTRES Lv22             HP 90  ATK 100 DEF 90  SPATK 125 SPDEF 85  SPEED 90 
CLEFFA Lv24              HP 50  ATK 25  DEF 28  SPATK 45  SPDEF 55  SPEED 15 
MURKROW Lv25             HP 60  ATK 85  DEF 42  SPATK 85  SPDEF 42  SPEED 91 
MAREEP Lv24              HP 55  ATK 40  DEF 40  SPATK 65  SPDEF 45  SPEED 35 
LANTURN Lv24             HP 125 ATK 58  DEF 58  SPATK 76  SPDEF 76  SPEED 67 

Set #34 - WHIRL ISLANDS Grass/Cave (rate=15)
SEEL Lv22                HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
MAGNETON Lv23            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
PONYTA Lv22              HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
CHANSEY Lv24             HP 250 ATK 5   DEF 5   SPATK 35  SPDEF 105 SPEED 50 
MACHAMP Lv25             HP 90  ATK 130 DEF 80  SPATK 65  SPDEF 85  SPEED 55 
FLAREON Lv24             HP 65  ATK 130 DEF 60  SPATK 95  SPDEF 110 SPEED 65 
VENONAT Lv24             HP 60  ATK 55  DEF 50  SPATK 40  SPDEF 55  SPEED 45 

Set #35 - WHIRL ISLANDS Grass/Cave (rate=15)
TEDDIURSA Lv22           HP 60  ATK 80  DEF 50  SPATK 50  SPDEF 50  SPEED 40 
DELIBIRD Lv23            HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
BUTTERFREE Lv22          HP 60  ATK 45  DEF 50  SPATK 80  SPDEF 80  SPEED 70 
ODDISH Lv24              HP 45  ATK 50  DEF 55  SPATK 75  SPDEF 65  SPEED 30 
XATU Lv25                HP 65  ATK 75  DEF 70  SPATK 95  SPDEF 70  SPEED 95 
GRANBULL Lv24            HP 90  ATK 120 DEF 75  SPATK 60  SPDEF 60  SPEED 45 
DITTO Lv24               HP 48  ATK 48  DEF 48  SPATK 48  SPDEF 48  SPEED 48 

Set #36 - WHIRL ISLANDS Grass/Cave (rate=15)
MUK Lv23                 HP 105 ATK 105 DEF 75  SPATK 65  SPDEF 100 SPEED 50 
JUMPLUFF Lv24            HP 75  ATK 55  DEF 70  SPATK 55  SPDEF 85  SPEED 110
KAKUNA Lv23              HP 45  ATK 25  DEF 50  SPATK 25  SPDEF 25  SPEED 35 
ABRA Lv25                HP 25  ATK 20  DEF 15  SPATK 105 SPDEF 55  SPEED 90 
PORYGON2 Lv26            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
ELECTABUZZ Lv25          HP 65  ATK 83  DEF 57  SPATK 95  SPDEF 85  SPEED 105
MISDREAVUS Lv25          HP 60  ATK 60  DEF 60  SPATK 85  SPDEF 85  SPEED 85 

Set #37 - WHIRL ISLANDS Grass/Cave (rate=15)
KABUTO Lv24              HP 30  ATK 80  DEF 90  SPATK 55  SPDEF 45  SPEED 55 
SLOWPOKE Lv25            HP 90  ATK 65  DEF 65  SPATK 40  SPDEF 40  SPEED 15 
NIDORINA Lv24            HP 70  ATK 62  DEF 67  SPATK 55  SPDEF 55  SPEED 56 
QUAGSIRE Lv26            HP 95  ATK 85  DEF 85  SPATK 65  SPDEF 65  SPEED 35 
TAUROS Lv27              HP 75  ATK 100 DEF 95  SPATK 40  SPDEF 70  SPEED 110
FLAAFFY Lv26             HP 70  ATK 55  DEF 55  SPATK 80  SPDEF 60  SPEED 45 
FURRET Lv26              HP 85  ATK 76  DEF 64  SPATK 45  SPDEF 55  SPEED 90 

Set #38 - WHIRL ISLANDS Grass/Cave (rate=15)
ARCANINE Lv25            HP 90  ATK 110 DEF 80  SPATK 100 SPDEF 80  SPEED 95 
BUTTERFREE Lv26          HP 60  ATK 45  DEF 50  SPATK 80  SPDEF 80  SPEED 70 
PORYGON2 Lv25            HP 85  ATK 80  DEF 90  SPATK 105 SPDEF 95  SPEED 60 
LAPRAS Lv27              HP 130 ATK 85  DEF 80  SPATK 85  SPDEF 95  SPEED 60 
ONIX Lv28                HP 35  ATK 45  DEF 160 SPATK 30  SPDEF 45  SPEED 70 
WARTORTLE Lv27           HP 59  ATK 63  DEF 80  SPATK 65  SPDEF 80  SPEED 58 
BLASTOISE Lv27           HP 79  ATK 83  DEF 100 SPATK 85  SPDEF 105 SPEED 78 

Set #39 - SILVER CAVE Grass/Cave (rate=15)
SEADRA Lv43              HP 55  ATK 65  DEF 95  SPATK 95  SPDEF 45  SPEED 85 
VILEPLUME Lv44           HP 75  ATK 80  DEF 85  SPATK 100 SPDEF 90  SPEED 50 
CHANSEY Lv42             HP 250 ATK 5   DEF 5   SPATK 35  SPDEF 105 SPEED 50 
CATERPIE Lv45            HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
HORSEA Lv45              HP 30  ATK 40  DEF 70  SPATK 70  SPDEF 25  SPEED 60 
CHARMELEON Lv20          HP 58  ATK 64  DEF 58  SPATK 80  SPDEF 65  SPEED 80 
FERALIGATR Lv15          HP 85  ATK 105 DEF 100 SPATK 79  SPDEF 83  SPEED 78 

Set #40 - SILVER CAVE Grass/Cave (rate=15)
SNUBBULL Lv48            HP 60  ATK 80  DEF 50  SPATK 40  SPDEF 40  SPEED 30 
TYPHLOSION Lv48          HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100
PIKACHU Lv47             HP 35  ATK 55  DEF 30  SPATK 50  SPDEF 40  SPEED 90 
GRAVELER Lv46            HP 55  ATK 95  DEF 115 SPATK 45  SPDEF 45  SPEED 35 
AERODACTYL Lv48          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
AERODACTYL Lv15          HP 80  ATK 105 DEF 65  SPATK 60  SPDEF 75  SPEED 130
MANTINE Lv20             HP 65  ATK 40  DEF 70  SPATK 80  SPDEF 140 SPEED 70 

Set #41 - SILVER CAVE Grass/Cave (rate=15)
PONYTA Lv51              HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
CHINCHOU Lv48            HP 75  ATK 38  DEF 38  SPATK 56  SPDEF 56  SPEED 67 
GLIGAR Lv48              HP 65  ATK 75  DEF 105 SPATK 35  SPDEF 65  SPEED 85 
HO-OH Lv50               HP 106 ATK 130 DEF 90  SPATK 110 SPDEF 154 SPEED 90 
RATTATA Lv20             HP 30  ATK 56  DEF 35  SPATK 25  SPDEF 35  SPEED 72 
SUNKERN Lv15             HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 
CROCONAW Lv20            HP 65  ATK 80  DEF 80  SPATK 59  SPDEF 63  SPEED 58 

Set #42 - SILVER CAVE Grass/Cave (rate=15)
PIDGEOTTO Lv48           HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
GOLDEEN Lv46             HP 45  ATK 67  DEF 60  SPATK 35  SPDEF 50  SPEED 63 
KABUTO Lv50              HP 30  ATK 80  DEF 90  SPATK 55  SPDEF 45  SPEED 55 
ARTICUNO Lv46            HP 90  ATK 85  DEF 100 SPATK 95  SPDEF 125 SPEED 85 
LUGIA Lv48               HP 106 ATK 90  DEF 130 SPATK 90  SPDEF 154 SPEED 110
HITMONCHAN Lv50          HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
MANTINE Lv52             HP 65  ATK 40  DEF 70  SPATK 80  SPDEF 140 SPEED 70 

Set #43 - DARK CAVE Grass/Cave (rate=10)
SLOWKING Lv3             HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 
PIDGEOT Lv2              HP 83  ATK 80  DEF 75  SPATK 70  SPDEF 70  SPEED 91 
MEOWTH Lv2               HP 40  ATK 45  DEF 35  SPATK 40  SPDEF 40  SPEED 90 
ARTICUNO Lv4             HP 90  ATK 85  DEF 100 SPATK 95  SPDEF 125 SPEED 85 
TENTACRUEL Lv2           HP 80  ATK 70  DEF 65  SPATK 80  SPDEF 120 SPEED 100
CHINCHOU Lv4             HP 75  ATK 38  DEF 38  SPATK 56  SPDEF 56  SPEED 67 
SLOWKING Lv4             HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 

Set #44 - DARK CAVE Grass/Cave (rate=10)
SHELLDER Lv23            HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
MAGMAR Lv23              HP 65  ATK 95  DEF 57  SPATK 100 SPDEF 85  SPEED 93 
GOLEM Lv25               HP 80  ATK 110 DEF 130 SPATK 55  SPDEF 65  SPEED 45 
MACHOP Lv25              HP 70  ATK 80  DEF 50  SPATK 35  SPDEF 35  SPEED 35 
GASTLY Lv30              HP 30  ATK 35  DEF 30  SPATK 100 SPDEF 35  SPEED 80 
FORRETRESS Lv23          HP 75  ATK 90  DEF 140 SPATK 60  SPDEF 60  SPEED 40 
MEGANIUM Lv23            HP 80  ATK 82  DEF 100 SPATK 83  SPDEF 100 SPEED 80 

Set #45 - ROUTE 29 Grass/Cave (rate=25)
FARFETCH'D Lv2           HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
POLIWAG Lv2              HP 40  ATK 50  DEF 40  SPATK 40  SPDEF 40  SPEED 90 
GLOOM Lv3                HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
CATERPIE Lv3             HP 45  ATK 30  DEF 35  SPATK 20  SPDEF 20  SPEED 45 
SHELLDER Lv2             HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
ARIADOS Lv3              HP 70  ATK 90  DEF 70  SPATK 60  SPDEF 60  SPEED 40 
MAROWAK Lv3              HP 60  ATK 80  DEF 110 SPATK 50  SPDEF 80  SPEED 45 

Set #46 - ROUTE 30 Grass/Cave (rate=25)
ELEKID Lv3               HP 45  ATK 63  DEF 37  SPATK 65  SPDEF 55  SPEED 95 
BELLOSSOM Lv3            HP 75  ATK 80  DEF 85  SPATK 90  SPDEF 100 SPEED 50 
SMOOCHUM Lv4             HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 
MAGNEMITE Lv4            HP 25  ATK 35  DEF 70  SPATK 95  SPDEF 55  SPEED 45 
HERACROSS Lv3            HP 80  ATK 125 DEF 75  SPATK 40  SPDEF 95  SPEED 85 
GLOOM Lv4                HP 60  ATK 65  DEF 70  SPATK 85  SPDEF 75  SPEED 40 
RAIKOU Lv4               HP 90  ATK 85  DEF 75  SPATK 115 SPDEF 100 SPEED 115

Set #47 - ROUTE 31 Grass/Cave (rate=25)
POLITOED Lv4             HP 90  ATK 75  DEF 75  SPATK 90  SPDEF 100 SPEED 70 
BAYLEEF Lv4              HP 60  ATK 62  DEF 80  SPATK 63  SPDEF 80  SPEED 60 
AMPHAROS Lv5             HP 90  ATK 75  DEF 75  SPATK 115 SPDEF 90  SPEED 55 
BLISSEY Lv5              HP 255 ATK 10  DEF 10  SPATK 75  SPDEF 135 SPEED 55 
SEADRA Lv4               HP 55  ATK 65  DEF 95  SPATK 95  SPDEF 45  SPEED 85 
CHINCHOU Lv5             HP 75  ATK 38  DEF 38  SPATK 56  SPDEF 56  SPEED 67 
MAGBY Lv5                HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 

Set #48 - ROUTE 32 Grass/Cave (rate=25)
PHANPY Lv4               HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 
NATU Lv5                 HP 40  ATK 50  DEF 45  SPATK 70  SPDEF 45  SPEED 70 
PIKACHU Lv7              HP 35  ATK 55  DEF 30  SPATK 50  SPDEF 40  SPEED 90 
QUILAVA Lv6              HP 58  ATK 64  DEF 58  SPATK 80  SPDEF 65  SPEED 80 
CROBAT Lv7               HP 85  ATK 90  DEF 80  SPATK 70  SPDEF 80  SPEED 130
SQUIRTLE Lv7             HP 44  ATK 48  DEF 65  SPATK 50  SPDEF 64  SPEED 43 
SUNKERN Lv7              HP 30  ATK 30  DEF 30  SPATK 30  SPDEF 30  SPEED 30 

Set #49 - ROUTE 33 Grass/Cave (rate=25)
SUICUNE Lv6              HP 100 ATK 75  DEF 115 SPATK 90  SPDEF 115 SPEED 85 
UMBREON Lv6              HP 95  ATK 65  DEF 110 SPATK 60  SPDEF 130 SPEED 65 
SLUGMA Lv6               HP 40  ATK 40  DEF 40  SPATK 70  SPDEF 40  SPEED 20 
CLEFAIRY Lv6             HP 70  ATK 45  DEF 48  SPATK 60  SPDEF 65  SPEED 35 
WEEDLE Lv7               HP 40  ATK 35  DEF 30  SPATK 20  SPDEF 20  SPEED 50 
TYROGUE Lv7              HP 35  ATK 35  DEF 35  SPATK 35  SPDEF 35  SPEED 35 
KANGASKHAN Lv7           HP 105 ATK 95  DEF 80  SPATK 40  SPDEF 80  SPEED 90 

Set #50 - ROUTE 34 Grass/Cave (rate=25)
NINETALES Lv10           HP 73  ATK 76  DEF 75  SPATK 81  SPDEF 100 SPEED 100
MEW Lv11                 HP 100 ATK 100 DEF 100 SPATK 100 SPDEF 100 SPEED 100
NIDORAN♂ Lv12            HP 46  ATK 57  DEF 40  SPATK 40  SPDEF 40  SPEED 50 
MAGNEMITE Lv10           HP 25  ATK 35  DEF 70  SPATK 95  SPDEF 55  SPEED 45 
NATU Lv12                HP 40  ATK 50  DEF 45  SPATK 70  SPDEF 45  SPEED 70 
TANGELA Lv10             HP 65  ATK 55  DEF 115 SPATK 100 SPDEF 40  SPEED 60 
DUNSPARCE Lv10           HP 100 ATK 70  DEF 70  SPATK 65  SPDEF 65  SPEED 45 

Set #51 - ROUTE 35 Grass/Cave (rate=25)
BLISSEY Lv12             HP 255 ATK 10  DEF 10  SPATK 75  SPDEF 135 SPEED 55 
DRAGONAIR Lv14           HP 61  ATK 84  DEF 65  SPATK 70  SPDEF 70  SPEED 70 
KRABBY Lv13              HP 30  ATK 105 DEF 90  SPATK 25  SPDEF 25  SPEED 50 
SPEAROW Lv10             HP 40  ATK 60  DEF 30  SPATK 31  SPDEF 31  SPEED 70 
CLEFFA Lv12              HP 50  ATK 25  DEF 28  SPATK 45  SPDEF 55  SPEED 15 
METAPOD Lv10             HP 50  ATK 20  DEF 55  SPATK 25  SPDEF 25  SPEED 30 
FORRETRESS Lv12          HP 75  ATK 90  DEF 140 SPATK 60  SPDEF 60  SPEED 40 

Set #52 - ROUTE 36 Grass/Cave (rate=25)
SEADRA Lv4               HP 55  ATK 65  DEF 95  SPATK 95  SPDEF 45  SPEED 85 
RHYDON Lv4               HP 105 ATK 130 DEF 120 SPATK 45  SPDEF 45  SPEED 40 
PARASECT Lv5             HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
GASTLY Lv5               HP 30  ATK 35  DEF 30  SPATK 100 SPDEF 35  SPEED 80 
GENGAR Lv5               HP 60  ATK 65  DEF 60  SPATK 130 SPDEF 75  SPEED 110
ELECTABUZZ Lv6           HP 65  ATK 83  DEF 57  SPATK 95  SPDEF 85  SPEED 105
AZUMARILL Lv6            HP 100 ATK 50  DEF 80  SPATK 50  SPDEF 80  SPEED 50 

Set #53 - ROUTE 37 Grass/Cave (rate=25)
SHELLDER Lv13            HP 30  ATK 65  DEF 100 SPATK 45  SPDEF 25  SPEED 40 
MAGCARGO Lv14            HP 50  ATK 50  DEF 120 SPATK 80  SPDEF 80  SPEED 30 
DELIBIRD Lv15            HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
FARFETCH'D Lv16          HP 52  ATK 65  DEF 55  SPATK 58  SPDEF 62  SPEED 60 
SMOOCHUM Lv15            HP 45  ATK 30  DEF 15  SPATK 85  SPDEF 65  SPEED 65 
KINGDRA Lv15             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
PARAS Lv15               HP 35  ATK 70  DEF 55  SPATK 45  SPDEF 55  SPEED 25 

Set #54 - ROUTE 38 Grass/Cave (rate=25)
SQUIRTLE Lv16            HP 44  ATK 48  DEF 65  SPATK 50  SPDEF 64  SPEED 43 
MACHAMP Lv16             HP 90  ATK 130 DEF 80  SPATK 65  SPDEF 85  SPEED 55 
SCIZOR Lv16              HP 70  ATK 130 DEF 100 SPATK 55  SPDEF 80  SPEED 65 
KINGDRA Lv16             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 
MAROWAK Lv13             HP 60  ATK 80  DEF 110 SPATK 50  SPDEF 80  SPEED 45 
DELIBIRD Lv13            HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
KINGDRA Lv13             HP 75  ATK 95  DEF 95  SPATK 95  SPDEF 95  SPEED 85 

Set #55 - ROUTE 39 Grass/Cave (rate=5)
SCIZOR Lv16              HP 70  ATK 130 DEF 100 SPATK 55  SPDEF 80  SPEED 65 
NIDOQUEEN Lv16           HP 90  ATK 82  DEF 87  SPATK 75  SPDEF 85  SPEED 76 
GRANBULL Lv16            HP 90  ATK 120 DEF 75  SPATK 60  SPDEF 60  SPEED 45 
MAGNETON Lv16            HP 50  ATK 60  DEF 95  SPATK 120 SPDEF 70  SPEED 70 
NIDOKING Lv15            HP 81  ATK 92  DEF 77  SPATK 85  SPDEF 75  SPEED 85 
PONYTA Lv15              HP 50  ATK 85  DEF 55  SPATK 65  SPDEF 65  SPEED 90 
SLOWKING Lv15            HP 95  ATK 75  DEF 80  SPATK 100 SPDEF 110 SPEED 30 

Set #56 - ROUTE 42 Grass/Cave (rate=25)
STARYU Lv13              HP 30  ATK 45  DEF 55  SPATK 70  SPDEF 55  SPEED 85 
SEEL Lv14                HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
SKARMORY Lv15            HP 65  ATK 80  DEF 140 SPATK 40  SPDEF 70  SPEED 70 
KABUTOPS Lv16            HP 60  ATK 115 DEF 105 SPATK 65  SPDEF 70  SPEED 80 
NOCTOWL Lv15             HP 100 ATK 50  DEF 50  SPATK 76  SPDEF 96  SPEED 70 
GENGAR Lv16              HP 60  ATK 65  DEF 60  SPATK 130 SPDEF 75  SPEED 110
FERALIGATR Lv16          HP 85  ATK 105 DEF 100 SPATK 79  SPDEF 83  SPEED 78 

Set #57 - ROUTE 43 Grass/Cave (rate=25)
FLAREON Lv15             HP 65  ATK 130 DEF 60  SPATK 95  SPDEF 110 SPEED 65 
OCTILLERY Lv16           HP 75  ATK 105 DEF 75  SPATK 105 SPDEF 75  SPEED 45 
NINETALES Lv16           HP 73  ATK 76  DEF 75  SPATK 81  SPDEF 100 SPEED 100
PIDGEY Lv15              HP 40  ATK 45  DEF 40  SPATK 35  SPDEF 35  SPEED 56 
DELIBIRD Lv17            HP 45  ATK 55  DEF 45  SPATK 65  SPDEF 45  SPEED 75 
CHARMANDER Lv17          HP 39  ATK 52  DEF 43  SPATK 60  SPDEF 50  SPEED 65 
MAGBY Lv17               HP 45  ATK 75  DEF 37  SPATK 70  SPDEF 55  SPEED 83 

Set #58 - ROUTE 44 Grass/Cave (rate=25)
ZAPDOS Lv23              HP 90  ATK 90  DEF 85  SPATK 125 SPDEF 90  SPEED 100
BELLOSSOM Lv22           HP 75  ATK 80  DEF 85  SPATK 90  SPDEF 100 SPEED 50 
HERACROSS Lv22           HP 80  ATK 125 DEF 75  SPATK 40  SPDEF 95  SPEED 85 
BULBASAUR Lv24           HP 45  ATK 49  DEF 49  SPATK 65  SPDEF 65  SPEED 45 
FORRETRESS Lv24          HP 75  ATK 90  DEF 140 SPATK 60  SPDEF 60  SPEED 40 
KAKUNA Lv26              HP 45  ATK 25  DEF 50  SPATK 25  SPDEF 25  SPEED 35 
NIDORINA Lv26            HP 70  ATK 62  DEF 67  SPATK 55  SPDEF 55  SPEED 56 

Set #59 - ROUTE 45 Grass/Cave (rate=25)
BELLSPROUT Lv23          HP 50  ATK 75  DEF 35  SPATK 70  SPDEF 30  SPEED 40 
HITMONCHAN Lv23          HP 50  ATK 105 DEF 79  SPATK 35  SPDEF 110 SPEED 76 
TOGEPI Lv24              HP 35  ATK 20  DEF 65  SPATK 40  SPDEF 65  SPEED 20 
PSYDUCK Lv25             HP 50  ATK 52  DEF 48  SPATK 65  SPDEF 50  SPEED 55 
MAGIKARP Lv30            HP 20  ATK 10  DEF 55  SPATK 15  SPDEF 20  SPEED 80 
YANMA Lv27               HP 65  ATK 65  DEF 45  SPATK 75  SPDEF 45  SPEED 95 
PHANPY Lv27              HP 90  ATK 60  DEF 60  SPATK 40  SPDEF 40  SPEED 40 

Set #60 - ROUTE 46 Grass/Cave (rate=25)
PIDGEOTTO Lv2            HP 63  ATK 60  DEF 55  SPATK 50  SPDEF 50  SPEED 71 
SEEL Lv2                 HP 65  ATK 45  DEF 55  SPATK 45  SPDEF 70  SPEED 45 
CHIKORITA Lv3            HP 45  ATK 49  DEF 65  SPATK 49  SPDEF 65  SPEED 45 
JIGGLYPUFF Lv3           HP 115 ATK 45  DEF 20  SPATK 45  SPDEF 25  SPEED 20 
RATICATE Lv2             HP 55  ATK 81  DEF 60  SPATK 50  SPDEF 70  SPEED 97 
MISDREAVUS Lv2           HP 60  ATK 60  DEF 60  SPATK 85  SPDEF 85  SPEED 85 
ALAKAZAM Lv2             HP 55  ATK 50  DEF 45  SPATK 135 SPDEF 85  SPEED 120

Set #61 - SILVER CAVE Grass/Cave (rate=25)
ZUBAT Lv41               HP 40  ATK 45  DEF 35  SPATK 30  SPDEF 40  SPEED 55 
NIDOKING Lv42            HP 81  ATK 92  DEF 77  SPATK 85  SPDEF 75  SPEED 85 
TYPHLOSION Lv42          HP 78  ATK 84  DEF 78  SPATK 109 SPDEF 85  SPEED 100
ONIX Lv44                HP 35  ATK 45  DEF 160 SPATK 30  SPDEF 45  SPEED 70 
PARASECT Lv41            HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
PILOSWINE Lv43           HP 100 ATK 100 DEF 80  SPATK 60  SPDEF 60  SPEED 50 
SANDSLASH Lv43           HP 75  ATK 100 DEF 110 SPATK 45  SPDEF 55  SPEED 65 

Set #62 - RUINS OF ALPH Surfing (rate=5)
GOLBAT Lv15              HP 75  ATK 80  DEF 70  SPATK 65  SPDEF 75  SPEED 90 
PARASECT Lv20            HP 60  ATK 95  DEF 80  SPATK 60  SPDEF 80  SPEED 30 
MR.MIME Lv15             HP 40  ATK 45  DEF 65  SPATK 100 SPDEF 120 SPEED 90 

Set #63 - UNION CAVE Surfing (rate=5)
